bid_id,period,bucket_id,bid_type,zone,quantity,price,num_periods,link
2252382217,16,16,S,TR1,40,200,1,
2252382217,17,16,S,TR1,40,205,1,
2252382217,18,16,S,TR1,40,210,1,
2252382217,19,16,S,TR1,40,215,1,
2252382217,20,16,S,TR1,40,220,1,
2252382217,21,16,S,TR1,40,225,1,
2252382217,22,16,S,TR1,40,230,1,
2252382217,23,16,S,TR1,0,231,1,
2252382217,24,16,S,TR1,0,2000,1,
2252383542,1,17,S,TR1,40,0,1,
2252383542,2,17,S,TR1,40,80,1,
2252383542,3,17,S,TR1,40,90,1,
2252383542,4,17,S,TR1,40,100,1,
2252383542,5,17,S,TR1,40,110,1,
2252383542,6,17,S,TR1,40,120,1,
2252383542,7,17,S,TR1,40,130,1,
2252383542,8,17,S,TR1,40,140,1,
2252383542,9,17,S,TR1,40,150,1,
2252383542,10,17,S,TR1,40,160,1,
2252383542,11,17,S,TR1,40,170,1,
2252383542,12,17,S,TR1,40,175,1,
2252383542,13,17,S,TR1,40,180,1,
2252383542,14,17,S,TR1,40,185,1,
2252383542,15,17,S,TR1,40,190,1,
2252383542,16,17,S,TR1,40,200,1,
2252383542,17,17,S,TR1,40,205,1,
2252383542,18,17,S,TR1,40,210,1,
2252383542,19,17,S,TR1,40,215,1,
2252383542,20,17,S,TR1,40,220,1,
2252383542,21,17,S,TR1,40,225,1,
2252383542,22,17,S,TR1,40,230,1,
2252383542,23,17,S,TR1,0,231,1,
2252383542,24,17,S,TR1,0,2000,1,
2252384867,1,18,S,TR1,39,0,1,
2252384867,2,18,S,TR1,39,80,1,
2252384867,3,18,S,TR1,39,90,1,
2252384867,4,18,S,TR1,39,100,1,
2252384867,5,18,S,TR1,39,110,1,
2252384867,6,18,S,TR1,39,120,1,
2252384867,7,18,S,TR1,39,130,1,
2252384867,8,18,S,TR1,39,140,1,
2252384867,9,18,S,TR1,39,150,1,
2252384867,10,18,S,TR1,39,160,1,
2252384867,11,18,S,TR1,39,170,1,
2252384867,12,18,S,TR1,39,175,1,
2252384867,13,18,S,TR1,39,180,1,
2252384867,14,18,S,TR1,39,185,1,
2252384867,15,18,S,TR1,39,190,1,
2252384867,16,18,S,TR1,39,200,1,
2252384867,17,18,S,TR1,39,205,1,
2252384867,18,18,S,TR1,39,210,1,
2252384867,19,18,S,TR1,39,215,1,
2252384867,20,18,S,TR1,39,220,1,
2252384867,21,18,S,TR1,39,225,1,
2252384867,22,18,S,TR1,39,230,1,
2252384867,23,18,S,TR1,0,231,1,
2252384867,24,18,S,TR1,0,2000,1,
2252386192,1,19,S,TR1,39,0,1,
2252386192,2,19,S,TR1,39,80,1,
2252386192,3,19,S,TR1,39,90,1,
2252386192,4,19,S,TR1,39,100,1,
2252386192,5,19,S,TR1,39,110,1,
2252386192,6,19,S,TR1,39,120,1,
2252386192,7,19,S,TR1,39,130,1,
2252386192,8,19,S,TR1,39,140,1,
2252386192,9,19,S,TR1,39,150,1,
2252386192,10,19,S,TR1,39,160,1,
2252386192,11,19,S,TR1,39,170,1,
2252386192,12,19,S,TR1,39,175,1,
2252386192,13,19,S,TR1,39,180,1,
2252386192,14,19,S,TR1,39,185,1,
2252386192,15,19,S,TR1,39,190,1,
2252386192,16,19,S,TR1,39,200,1,
2252386192,17,19,S,TR1,39,205,1,
2252386192,18,19,S,TR1,39,210,1,
2252386192,19,19,S,TR1,39,215,1,
2252386192,20,19,S,TR1,39,220,1,
2252386192,21,19,S,TR1,39,225,1,
2252386192,22,19,S,TR1,39,230,1,
2252386192,23,19,S,TR1,0,231,1,
2252386192,24,19,S,TR1,0,2000,1,
2252387517,1,20,S,TR1,40,0,1,
2252387517,2,20,S,TR1,40,80,1,
2252387517,3,20,S,TR1,40,90,1,
2252387517,4,20,S,TR1,40,100,1,
2252387517,5,20,S,TR1,40,110,1,
2252387517,6,20,S,TR1,40,120,1,
2252387517,7,20,S,TR1,40,130,1,
2252387517,8,20,S,TR1,40,140,1,
2252387517,9,20,S,TR1,40,150,1,
2252387517,10,20,S,TR1,40,160,1,
2252387517,11,20,S,TR1,40,170,1,
2252387517,12,20,S,TR1,40,175,1,
2252387517,13,20,S,TR1,40,180,1,
2252387517,14,20,S,TR1,40,185,1,
2252387517,15,20,S,TR1,40,190,1,
2252387517,16,20,S,TR1,40,200,1,
2252387517,17,20,S,TR1,40,205,1,
2252387517,18,20,S,TR1,40,210,1,
2252387517,19,20,S,TR1,40,215,1,
2252387517,20,20,S,TR1,40,220,1,
2252387517,21,20,S,TR1,40,225,1,
2252387517,22,20,S,TR1,40,230,1,
2252387517,23,20,S,TR1,0,231,1,
2252387517,24,20,S,TR1,0,2000,1,
2252388842,1,21,S,TR1,40,0,1,
2252388842,2,21,S,TR1,40,80,1,
2252388842,3,21,S,TR1,40,90,1,
2252388842,4,21,S,TR1,40,100,1,
2252388842,5,21,S,TR1,40,110,1,
2252388842,6,21,S,TR1,40,120,1,
2252388842,7,21,S,TR1,40,130,1,
2252388842,8,21,S,TR1,40,140,1,
2252388842,9,21,S,TR1,40,150,1,
2252388842,10,21,S,TR1,40,160,1,
2252388842,11,21,S,TR1,40,170,1,
2252388842,12,21,S,TR1,40,175,1,
2252388842,13,21,S,TR1,40,180,1,
2252388842,14,21,S,TR1,40,185,1,
2252388842,15,21,S,TR1,40,190,1,
2252388842,16,21,S,TR1,40,200,1,
2252388842,17,21,S,TR1,40,205,1,
2252388842,18,21,S,TR1,40,210,1,
2252388842,19,21,S,TR1,40,215,1,
2252388842,20,21,S,TR1,40,220,1,
2252388842,21,21,S,TR1,40,225,1,
2252388842,22,21,S,TR1,40,230,1,
2252388842,23,21,S,TR1,0,231,1,
2252388842,24,21,S,TR1,0,2000,1,
2252390167,1,22,S,TR1,40,0,1,
2252390167,2,22,S,TR1,40,80,1,
2252390167,3,22,S,TR1,40,90,1,
2252390167,4,22,S,TR1,40,100,1,
2252390167,5,22,S,TR1,40,110,1,
2252390167,6,22,S,TR1,40,120,1,
2252390167,7,22,S,TR1,40,130,1,
2252390167,8,22,S,TR1,40,140,1,
2252390167,9,22,S,TR1,40,150,1,
2252390167,10,22,S,TR1,40,160,1,
2252390167,11,22,S,TR1,40,170,1,
2252390167,12,22,S,TR1,40,175,1,
2252390167,13,22,S,TR1,40,180,1,
2252390167,14,22,S,TR1,40,185,1,
2252390167,15,22,S,TR1,40,190,1,
2252390167,16,22,S,TR1,40,200,1,
2252390167,17,22,S,TR1,40,205,1,
2252390167,18,22,S,TR1,40,210,1,
2252390167,19,22,S,TR1,40,215,1,
2252390167,20,22,S,TR1,40,220,1,
2252390167,21,22,S,TR1,40,225,1,
2252390167,22,22,S,TR1,40,230,1,
2252390167,23,22,S,TR1,0,231,1,
2252390167,24,22,S,TR1,0,2000,1,
2252391492,1,23,S,TR1,40,0,1,
2252391492,2,23,S,TR1,40,80,1,
2252391492,3,23,S,TR1,40,90,1,
2252391492,4,23,S,TR1,40,100,1,
2252391492,5,23,S,TR1,40,110,1,
2252391492,6,23,S,TR1,40,120,1,
2252391492,7,23,S,TR1,40,130,1,
2252391492,8,23,S,TR1,40,140,1,
2252391492,9,23,S,TR1,40,150,1,
2252391492,10,23,S,TR1,40,160,1,
2252391492,11,23,S,TR1,40,170,1,
2252391492,12,23,S,TR1,40,175,1,
2252391492,13,23,S,TR1,40,180,1,
2252391492,14,23,S,TR1,40,185,1,
2252391492,15,23,S,TR1,40,190,1,
2252391492,16,23,S,TR1,40,200,1,
2252391492,17,23,S,TR1,40,205,1,
2252391492,18,23,S,TR1,40,210,1,
2252391492,19,23,S,TR1,40,215,1,
2252391492,20,23,S,TR1,40,220,1,
2252391492,21,23,S,TR1,40,225,1,
2252391492,22,23,S,TR1,40,230,1,
2252391492,23,23,S,TR1,0,231,1,
2252391492,24,23,S,TR1,0,2000,1,
2252392817,1,24,S,TR1,40,0,1,
2252392817,2,24,S,TR1,40,80,1,
2252392817,3,24,S,TR1,40,90,1,
2252392817,4,24,S,TR1,40,100,1,
2252392817,5,24,S,TR1,40,110,1,
2252392817,6,24,S,TR1,40,120,1,
2252392817,7,24,S,TR1,40,130,1,
2252392817,8,24,S,TR1,40,140,1,
2252392817,9,24,S,TR1,40,150,1,
2252392817,10,24,S,TR1,40,160,1,
2252392817,11,24,S,TR1,40,170,1,
2252392817,12,24,S,TR1,40,175,1,
2252392817,13,24,S,TR1,40,180,1,
2252392817,14,24,S,TR1,40,185,1,
2252392817,15,24,S,TR1,40,190,1,
2252392817,16,24,S,TR1,40,200,1,
2252392817,17,24,S,TR1,40,205,1,
2252392817,18,24,S,TR1,40,210,1,
2252392817,19,24,S,TR1,40,215,1,
2252392817,20,24,S,TR1,40,220,1,
2252392817,21,24,S,TR1,40,225,1,
2252392817,22,24,S,TR1,40,230,1,
2252392817,23,24,S,TR1,0,231,1,
2252392817,24,24,S,TR1,0,2000,1,
2252462777,1,1,S,TR1,-15,0,1,
2252462777,2,1,S,TR1,-15,2000,1,
2252462936,1,2,S,TR1,0,0,1,
2252462936,2,2,S,TR1,0,2000,1,
2252463095,1,3,S,TR1,0,0,1,
2252463095,2,3,S,TR1,0,2000,1,
2252463254,1,4,S,TR1,0,0,1,
2252463254,2,4,S,TR1,0,2000,1,
2252463413,1,5,S,TR1,-15,0,1,
2252463413,2,5,S,TR1,-15,2000,1,
2252463572,1,6,S,TR1,0,0,1,
2252463572,2,6,S,TR1,0,2000,1,
2252463731,1,7,S,TR1,0,0,1,
2252463731,2,7,S,TR1,0,2000,1,
2252463890,1,8,S,TR1,0,0,1,
2252463890,2,8,S,TR1,0,2000,1,
2252464049,1,9,S,TR1,-15,0,1,
2252464049,2,9,S,TR1,-15,2000,1,
2252464208,1,10,S,TR1,0,0,1,
2252464208,2,10,S,TR1,0,2000,1,
2252464367,1,11,S,TR1,0,0,1,
2252464367,2,11,S,TR1,0,2000,1,
2252464526,1,12,S,TR1,0,0,1,
2252464526,2,12,S,TR1,0,2000,1,
2252464685,1,13,S,TR1,-15,0,1,
2252464685,2,13,S,TR1,-15,2000,1,
2252464844,1,14,S,TR1,0,0,1,
2252464844,2,14,S,TR1,0,2000,1,
2252465003,1,15,S,TR1,0,0,1,
2252465003,2,15,S,TR1,0,2000,1,
2252465162,1,16,S,TR1,0,0,1,
2252465162,2,16,S,TR1,0,2000,1,
2252465321,1,17,S,TR1,-15,0,1,
2252465321,2,17,S,TR1,-15,2000,1,
2252465480,1,18,S,TR1,0,0,1,
2252465480,2,18,S,TR1,0,2000,1,
2252465639,1,19,S,TR1,0,0,1,
2252465639,2,19,S,TR1,0,2000,1,
2252465798,1,20,S,TR1,0,0,1,
2252465798,2,20,S,TR1,0,2000,1,
2252465957,1,21,S,TR1,-15,0,1,
2252465957,2,21,S,TR1,-15,2000,1,
2252466116,1,22,S,TR1,0,0,1,
2252466116,2,22,S,TR1,0,2000,1,
2252466275,1,23,S,TR1,0,0,1,
2252466275,2,23,S,TR1,0,2000,1,
2252466434,1,24,S,TR1,0,0,1,
2252466434,2,24,S,TR1,0,2000,1,
2252533108,1,1,S,TR1,13,0,1,
2252533108,2,1,S,TR1,13,2000,1,
2252533267,1,2,S,TR1,5,0,1,
2252533267,2,2,S,TR1,5,2000,1,
2252533426,1,3,S,TR1,-11,0,1,
2252533426,2,3,S,TR1,-11,2000,1,
2252533585,1,4,S,TR1,-18,0,1,
2252533585,2,4,S,TR1,-18,2000,1,
2252533744,1,5,S,TR1,-24,0,1,
2252533744,2,5,S,TR1,-24,2000,1,
2252533903,1,6,S,TR1,-12,0,1,
2252533903,2,6,S,TR1,-12,2000,1,
2252534062,1,7,S,TR1,122,0,1,
2252534062,2,7,S,TR1,122,2000,1,
2252534221,1,8,S,TR1,163,0,1,
2252534221,2,8,S,TR1,163,2000,1,
2252534380,1,9,S,TR1,242,0,1,
2252534380,2,9,S,TR1,242,2000,1,
2252534539,1,10,S,TR1,305,0,1,
2252534539,2,10,S,TR1,305,2000,1,
2252534698,1,11,S,TR1,348,0,1,
2252534698,2,11,S,TR1,348,2000,1,
2252534857,1,12,S,TR1,356,0,1,
2252534857,2,12,S,TR1,356,2000,1,
2252535016,1,13,S,TR1,342,0,1,
2252535016,2,13,S,TR1,342,2000,1,
2252535175,1,14,S,TR1,362,0,1,
2252535175,2,14,S,TR1,362,2000,1,
2252535334,1,15,S,TR1,370,0,1,
2252535334,2,15,S,TR1,370,2000,1,
2252535493,1,16,S,TR1,368,0,1,
2252535493,2,16,S,TR1,368,2000,1,
2252535652,1,17,S,TR1,360,0,1,
2252535652,2,17,S,TR1,360,2000,1,
2252535811,1,18,S,TR1,231,0,1,
2252535811,2,18,S,TR1,231,2000,1,
2252535970,1,19,S,TR1,212,0,1,
2252535970,2,19,S,TR1,212,2000,1,
2252536129,1,20,S,TR1,205,0,1,
2252536129,2,20,S,TR1,205,2000,1,
2252536288,1,21,S,TR1,189,0,1,
2252536288,2,21,S,TR1,189,2000,1,
2252536447,1,22,S,TR1,166,0,1,
2252536447,2,22,S,TR1,166,2000,1,
2252536606,1,23,S,TR1,77,0,1,
2252536606,2,23,S,TR1,77,2000,1,
2252536765,1,24,S,TR1,42,0,1,
2252536765,2,24,S,TR1,42,2000,1,
2253128086,1,1,S,TR1,-20,0,1,
2253128086,2,1,S,TR1,-20,2000,1,
2253128245,1,2,S,TR1,0,0,1,
2253128245,2,2,S,TR1,0,2000,1,
2253128404,1,3,S,TR1,0,0,1,
2253128404,2,3,S,TR1,0,2000,1,
2253128563,1,4,S,TR1,0,0,1,
2253128563,2,4,S,TR1,0,2000,1,
2253128722,1,5,S,TR1,-21,0,1,
2253128722,2,5,S,TR1,-21,2000,1,
2253128881,1,6,S,TR1,0,0,1,
2253128881,2,6,S,TR1,0,2000,1,
2253129040,1,7,S,TR1,0,0,1,
2253129040,2,7,S,TR1,0,2000,1,
2253129199,1,8,S,TR1,0,0,1,
2253129199,2,8,S,TR1,0,2000,1,
2253129358,1,9,S,TR1,-21,0,1,
2253129358,2,9,S,TR1,-21,2000,1,
2253129517,1,10,S,TR1,0,0,1,
2253129517,2,10,S,TR1,0,2000,1,
2253129676,1,11,S,TR1,0,0,1,
2253129676,2,11,S,TR1,0,2000,1,
2253129835,1,12,S,TR1,0,0,1,
2253129835,2,12,S,TR1,0,2000,1,
2253129994,1,13,S,TR1,-21,0,1,
2253129994,2,13,S,TR1,-21,2000,1,
2253130153,1,14,S,TR1,0,0,1,
2253130153,2,14,S,TR1,0,2000,1,
2253130312,1,15,S,TR1,0,0,1,
2253130312,2,15,S,TR1,0,2000,1,
2253130471,1,16,S,TR1,0,0,1,
2253130471,2,16,S,TR1,0,2000,1,
2253130630,1,17,S,TR1,-21,0,1,
2253130630,2,17,S,TR1,-21,2000,1,
2253130789,1,18,S,TR1,0,0,1,
2253130789,2,18,S,TR1,0,2000,1,
2253130948,1,19,S,TR1,0,0,1,
2253130948,2,19,S,TR1,0,2000,1,
2253131107,1,20,S,TR1,0,0,1,
2253131107,2,20,S,TR1,0,2000,1,
2253131266,1,21,S,TR1,-21,0,1,
2253131266,2,21,S,TR1,-21,2000,1,
2253131425,1,22,S,TR1,0,0,1,
2253131425,2,22,S,TR1,0,2000,1,
2253131584,1,23,S,TR1,0,0,1,
2253131584,2,23,S,TR1,0,2000,1,
2253131743,1,24,S,TR1,0,0,1,
2253131743,2,24,S,TR1,0,2000,1,
2253305954,1,1,S,TR1,150,0,1,
2253305954,2,1,S,TR1,150,600,1,
2253305954,3,1,S,TR1,-150,601,1,
2253305954,4,1,S,TR1,-150,2000,1,
2253306219,1,2,S,TR1,150,0,1,
2253306219,2,2,S,TR1,150,600,1,
2253306219,3,2,S,TR1,-150,601,1,
2253306219,4,2,S,TR1,-150,2000,1,
2253306484,1,3,S,TR1,150,0,1,
2253306484,2,3,S,TR1,150,600,1,
2253306484,3,3,S,TR1,-150,601,1,
2253306484,4,3,S,TR1,-150,2000,1,
2253306749,1,4,S,TR1,150,0,1,
2253306749,2,4,S,TR1,150,600,1,
2253306749,3,4,S,TR1,-150,601,1,
2253306749,4,4,S,TR1,-150,2000,1,
2253307014,1,5,S,TR1,150,0,1,
2253307014,2,5,S,TR1,150,600,1,
2253307014,3,5,S,TR1,-150,601,1,
2253307014,4,5,S,TR1,-150,2000,1,
2253307279,1,6,S,TR1,150,0,1,
2253307279,2,6,S,TR1,150,600,1,
2253307279,3,6,S,TR1,-150,601,1,
2253307279,4,6,S,TR1,-150,2000,1,
2253307544,1,7,S,TR1,150,0,1,
2253307544,2,7,S,TR1,150,600,1,
2253307544,3,7,S,TR1,-150,601,1,
2253307544,4,7,S,TR1,-150,2000,1,
2253307809,1,8,S,TR1,150,0,1,
2253307809,2,8,S,TR1,150,600,1,
2253307809,3,8,S,TR1,-150,601,1,
2253307809,4,8,S,TR1,-150,2000,1,
2253308074,1,9,S,TR1,150,0,1,
2253308074,2,9,S,TR1,150,600,1,
2253308074,3,9,S,TR1,-150,601,1,
2253308074,4,9,S,TR1,-150,2000,1,
2253308339,1,10,S,TR1,150,0,1,
2253308339,2,10,S,TR1,150,600,1,
2253308339,3,10,S,TR1,-150,601,1,
2253308339,4,10,S,TR1,-150,2000,1,
2253308604,1,11,S,TR1,150,0,1,
2253308604,2,11,S,TR1,150,600,1,
2253308604,3,11,S,TR1,-150,601,1,
2253308604,4,11,S,TR1,-150,2000,1,
2253308869,1,12,S,TR1,150,0,1,
2253308869,2,12,S,TR1,150,600,1,
2253308869,3,12,S,TR1,-150,601,1,
2253308869,4,12,S,TR1,-150,2000,1,
2253309134,1,13,S,TR1,150,0,1,
2253309134,2,13,S,TR1,150,600,1,
2253309134,3,13,S,TR1,-150,601,1,
2253309134,4,13,S,TR1,-150,2000,1,
2253309399,1,14,S,TR1,150,0,1,
2253309399,2,14,S,TR1,150,600,1,
2253309399,3,14,S,TR1,-150,601,1,
2253309399,4,14,S,TR1,-150,2000,1,
2253309664,1,15,S,TR1,150,0,1,
2253309664,2,15,S,TR1,150,600,1,
2253309664,3,15,S,TR1,-150,601,1,
2253309664,4,15,S,TR1,-150,2000,1,
2253309929,1,16,S,TR1,150,0,1,
2253309929,2,16,S,TR1,150,600,1,
2253309929,3,16,S,TR1,-150,601,1,
2253309929,4,16,S,TR1,-150,2000,1,
2253310194,1,17,S,TR1,150,0,1,
2253310194,2,17,S,TR1,150,600,1,
2253310194,3,17,S,TR1,-150,601,1,
2253310194,4,17,S,TR1,-150,2000,1,
2253310459,1,18,S,TR1,150,0,1,
2253310459,2,18,S,TR1,150,600,1,
2253310459,3,18,S,TR1,-150,601,1,
2253310459,4,18,S,TR1,-150,2000,1,
2253310724,1,19,S,TR1,150,0,1,
2253310724,2,19,S,TR1,150,600,1,
2253310724,3,19,S,TR1,-150,601,1,
2253310724,4,19,S,TR1,-150,2000,1,
2253310989,1,20,S,TR1,150,0,1,
2253310989,2,20,S,TR1,150,600,1,
2253310989,3,20,S,TR1,-150,601,1,
2253310989,4,20,S,TR1,-150,2000,1,
2253311254,1,21,S,TR1,150,0,1,
2253311254,2,21,S,TR1,150,600,1,
2253311254,3,21,S,TR1,-150,601,1,
2253311254,4,21,S,TR1,-150,2000,1,
2253311519,1,22,S,TR1,150,0,1,
2253311519,2,22,S,TR1,150,600,1,
2253311519,3,22,S,TR1,-150,601,1,
2253311519,4,22,S,TR1,-150,2000,1,
2253311784,1,23,S,TR1,150,0,1,
2253311784,2,23,S,TR1,150,600,1,
2253311784,3,23,S,TR1,-150,601,1,
2253311784,4,23,S,TR1,-150,2000,1,
2253312049,1,24,S,TR1,150,0,1,
2253312049,2,24,S,TR1,150,600,1,
2253312049,3,24,S,TR1,-150,601,1,
2253312049,4,24,S,TR1,-150,2000,1,
2253993735,1,1,S,TR1,0,0,1,
2253993735,2,1,S,TR1,0,2000,1,
2253993894,1,2,S,TR1,0,0,1,
2253993894,2,2,S,TR1,0,2000,1,
2253994053,1,3,S,TR1,0,0,1,
2253994053,2,3,S,TR1,0,2000,1,
2253994212,1,4,S,TR1,0,0,1,
2253994212,2,4,S,TR1,0,2000,1,
2253994371,1,5,S,TR1,0,0,1,
2253994371,2,5,S,TR1,0,2000,1,
2253994530,1,6,S,TR1,0,0,1,
2253994530,2,6,S,TR1,0,2000,1,
2253994689,1,7,S,TR1,0,0,1,
2253994689,2,7,S,TR1,0,2000,1,
2253994848,1,8,S,TR1,0,0,1,
2253994848,2,8,S,TR1,0,2000,1,
2253995007,1,9,S,TR1,0,0,1,
2253995007,2,9,S,TR1,0,2000,1,
2253995166,1,10,S,TR1,-150,0,1,
2253995166,2,10,S,TR1,-150,2000,1,
2253995325,1,11,S,TR1,-150,0,1,
2253995325,2,11,S,TR1,-150,2000,1,
2253995484,1,12,S,TR1,-150,0,1,
2253995484,2,12,S,TR1,-150,2000,1,
2253995643,1,13,S,TR1,-150,0,1,
2253995643,2,13,S,TR1,-150,2000,1,
2253995802,1,14,S,TR1,-150,0,1,
2253995802,2,14,S,TR1,-150,2000,1,
2253995961,1,15,S,TR1,-150,0,1,
2253995961,2,15,S,TR1,-150,2000,1,
2253996120,1,16,S,TR1,-150,0,1,
2253996120,2,16,S,TR1,-150,2000,1,
2253996279,1,17,S,TR1,-150,0,1,
2253996279,2,17,S,TR1,-150,2000,1,
2253996438,1,18,S,TR1,0,0,1,
2253996438,2,18,S,TR1,0,2000,1,
2253996597,1,19,S,TR1,0,0,1,
2253996597,2,19,S,TR1,0,2000,1,
2253996756,1,20,S,TR1,0,0,1,
2253996756,2,20,S,TR1,0,2000,1,
2253996915,1,21,S,TR1,0,0,1,
2253996915,2,21,S,TR1,0,2000,1,
2253997074,1,22,S,TR1,0,0,1,
2253997074,2,22,S,TR1,0,2000,1,
2253997233,1,23,S,TR1,0,0,1,
2253997233,2,23,S,TR1,0,2000,1,
2253997392,1,24,S,TR1,0,0,1,
2253997392,2,24,S,TR1,0,2000,1,
2254250573,1,1,S,TR1,-5,0,1,
2254250573,2,1,S,TR1,-5,2000,1,
2254250732,1,2,S,TR1,-5,0,1,
2254250732,2,2,S,TR1,-5,2000,1,
2254250891,1,3,S,TR1,-5,0,1,
2254250891,2,3,S,TR1,-5,2000,1,
2254251050,1,4,S,TR1,-5,0,1,
2254251050,2,4,S,TR1,-5,2000,1,
2254251209,1,5,S,TR1,-5,0,1,
2254251209,2,5,S,TR1,-5,2000,1,
2254251368,1,6,S,TR1,-5,0,1,
2254251368,2,6,S,TR1,-5,2000,1,
2254251527,1,7,S,TR1,-5,0,1,
2254251527,2,7,S,TR1,-5,2000,1,
2254251686,1,8,S,TR1,-5,0,1,
2254251686,2,8,S,TR1,-5,2000,1,
2254251845,1,9,S,TR1,-5,0,1,
2254251845,2,9,S,TR1,-5,2000,1,
2254252004,1,10,S,TR1,-5,0,1,
2254252004,2,10,S,TR1,-5,2000,1,
2254252163,1,11,S,TR1,-5,0,1,
2254252163,2,11,S,TR1,-5,2000,1,
2254252322,1,12,S,TR1,-5,0,1,
2254252322,2,12,S,TR1,-5,2000,1,
2254252481,1,13,S,TR1,-5,0,1,
2254252481,2,13,S,TR1,-5,2000,1,
2254252640,1,14,S,TR1,-5,0,1,
2254252640,2,14,S,TR1,-5,2000,1,
2254252799,1,15,S,TR1,-5,0,1,
2254252799,2,15,S,TR1,-5,2000,1,
2254252958,1,16,S,TR1,-5,0,1,
2254252958,2,16,S,TR1,-5,2000,1,
2254253117,1,17,S,TR1,-5,0,1,
2254253117,2,17,S,TR1,-5,2000,1,
2254253276,1,18,S,TR1,-5,0,1,
2254253276,2,18,S,TR1,-5,2000,1,
2254253435,1,19,S,TR1,-5,0,1,
2254253435,2,19,S,TR1,-5,2000,1,
2254253594,1,20,S,TR1,-5,0,1,
2254253594,2,20,S,TR1,-5,2000,1,
2254253753,1,21,S,TR1,-5,0,1,
2254253753,2,21,S,TR1,-5,2000,1,
2254253912,1,22,S,TR1,-5,0,1,
2254253912,2,22,S,TR1,-5,2000,1,
2254254071,1,23,S,TR1,-5,0,1,
2254254071,2,23,S,TR1,-5,2000,1,
2254254230,1,24,S,TR1,-5,0,1,
2254254230,2,24,S,TR1,-5,2000,1,
2255110074,1,1,S,TR1,0,0,1,
2255110074,2,1,S,TR1,0,1099.99,1,
2255110074,3,1,S,TR1,-340,1100,1,
2255110074,4,1,S,TR1,-340,2000,1,
2255110339,1,2,S,TR1,0,0,1,
2255110339,2,2,S,TR1,0,1099.99,1,
2255110339,3,2,S,TR1,-340,1100,1,
2255110339,4,2,S,TR1,-340,2000,1,
2255110604,1,3,S,TR1,0,0,1,
2255110604,2,3,S,TR1,0,1099.99,1,
2255110604,3,3,S,TR1,-340,1100,1,
2255110604,4,3,S,TR1,-340,2000,1,
2255110869,1,4,S,TR1,0,0,1,
2255110869,2,4,S,TR1,0,1099.99,1,
2255110869,3,4,S,TR1,-340,1100,1,
2255110869,4,4,S,TR1,-340,2000,1,
2255111134,1,5,S,TR1,0,0,1,
2255111134,2,5,S,TR1,0,1099.99,1,
2255111134,3,5,S,TR1,-340,1100,1,
2255111134,4,5,S,TR1,-340,2000,1,
2255111399,1,6,S,TR1,0,0,1,
2255111399,2,6,S,TR1,0,1099.99,1,
2255111399,3,6,S,TR1,-340,1100,1,
2255111399,4,6,S,TR1,-340,2000,1,
2255111664,1,7,S,TR1,0,0,1,
2255111664,2,7,S,TR1,0,1099.99,1,
2255111664,3,7,S,TR1,-340,1100,1,
2255111664,4,7,S,TR1,-340,2000,1,
2255111929,1,8,S,TR1,0,0,1,
2255111929,2,8,S,TR1,0,1099.99,1,
2255111929,3,8,S,TR1,-340,1100,1,
2255111929,4,8,S,TR1,-340,2000,1,
2255112194,1,9,S,TR1,0,0,1,
2255112194,2,9,S,TR1,0,1099.99,1,
2255112194,3,9,S,TR1,-340,1100,1,
2255112194,4,9,S,TR1,-340,2000,1,
2255112459,1,10,S,TR1,0,0,1,
2255112459,2,10,S,TR1,0,1099.99,1,
2255112459,3,10,S,TR1,-340,1100,1,
2255112459,4,10,S,TR1,-340,2000,1,
2255112724,1,11,S,TR1,0,0,1,
2255112724,2,11,S,TR1,0,1099.99,1,
2255112724,3,11,S,TR1,-340,1100,1,
2255112724,4,11,S,TR1,-340,2000,1,
2255112989,1,12,S,TR1,0,0,1,
2255112989,2,12,S,TR1,0,1099.99,1,
2255112989,3,12,S,TR1,-340,1100,1,
2255112989,4,12,S,TR1,-340,2000,1,
2255113254,1,13,S,TR1,0,0,1,
2255113254,2,13,S,TR1,0,1099.99,1,
2255113254,3,13,S,TR1,-340,1100,1,
2255113254,4,13,S,TR1,-340,2000,1,
2255113519,1,14,S,TR1,0,0,1,
2255113519,2,14,S,TR1,0,1099.99,1,
2255113519,3,14,S,TR1,-340,1100,1,
2255113519,4,14,S,TR1,-340,2000,1,
2255113784,1,15,S,TR1,0,0,1,
2255113784,2,15,S,TR1,0,1099.99,1,
2255113784,3,15,S,TR1,-340,1100,1,
2255113784,4,15,S,TR1,-340,2000,1,
2255114049,1,16,S,TR1,0,0,1,
2255114049,2,16,S,TR1,0,1099.99,1,
2255114049,3,16,S,TR1,-340,1100,1,
2255114049,4,16,S,TR1,-340,2000,1,
2255114314,1,17,S,TR1,0,0,1,
2255114314,2,17,S,TR1,0,1099.99,1,
2255114314,3,17,S,TR1,-340,1100,1,
2255114314,4,17,S,TR1,-340,2000,1,
2255114579,1,18,S,TR1,0,0,1,
2255114579,2,18,S,TR1,0,1099.99,1,
2255114579,3,18,S,TR1,-340,1100,1,
2255114579,4,18,S,TR1,-340,2000,1,
2255114844,1,19,S,TR1,0,0,1,
2255114844,2,19,S,TR1,0,1099.99,1,
2255114844,3,19,S,TR1,-340,1100,1,
2255114844,4,19,S,TR1,-340,2000,1,
2255115109,1,20,S,TR1,0,0,1,
2255115109,2,20,S,TR1,0,1099.99,1,
